r_azon,szakmacsoport_kod,szakmacsoport_nev,is_terapia
200221816,18,Pszichiátria,1
2002G1801,18,Pszichiátria,1
200321801,18,Pszichiátria,1
2003G1801,18,Pszichiátria,1
2003G1802,18,Pszichiátria,1
202021801,18,Pszichiátria,1
2022A9670,18,Pszichiátria,1
2022G1801,18,Pszichiátria,1
210121801,18,Pszichiátria,1
2101G1801,18,Pszichiátria,1
220121803,18,Pszichiátria,1
220121804,18,Pszichiátria,1
2201G1804,18,Pszichiátria,1
220321801,18,Pszichiátria,1
220821801,18,Pszichiátria,1
223721801,18,Pszichiátria,1
223721808,18,Pszichiátria,1
230061832,18,Pszichiátria,1
230121802,18,Pszichiátria,1
230121803,18,Pszichiátria,1
230124503,18,Pszichiátria,1
2301G1803,18,Pszichiátria,1
2301G1804,18,Pszichiátria,1
2301G4503,18,Pszichiátria,1
232721801,18,Pszichiátria,1
250121803,18,Pszichiátria,1
2501G1803,18,Pszichiátria,1
260121801,18,Pszichiátria,1
260121802,18,Pszichiátria,1
260121803,18,Pszichiátria,1
2601G1802,18,Pszichiátria,1
2601G1803,18,Pszichiátria,1
270121801,18,Pszichiátria,1
272321801,18,Pszichiátria,1
280121801,18,Pszichiátria,1
280121802,18,Pszichiátria,1
280124501,18,Pszichiátria,1
2801A1805,18,Pszichiátria,1
2801G1801,18,Pszichiátria,1
2801G1802,18,Pszichiátria,1
2801G1805,18,Pszichiátria,1
2801G4501,18,Pszichiátria,1
2809G1801,18,Pszichiátria,1
2809G1831,18,Pszichiátria,1
281221801,18,Pszichiátria,1
290121800,18,Pszichiátria,1
290121801,18,Pszichiátria,1
2908G1821,18,Pszichiátria,1
2908G4501,18,Pszichiátria,1
2908G4502,18,Pszichiátria,1
3009G1822,18,Pszichiátria,1
310121801,18,Pszichiátria,1
310121802,18,Pszichiátria,1
310121803,18,Pszichiátria,1
310124501,18,Pszichiátria,1
310124502,18,Pszichiátria,1
3101G1801,18,Pszichiátria,1
3101G1802,18,Pszichiátria,1
3101G1803,18,Pszichiátria,1
3101G1804,18,Pszichiátria,1
3101G4501,18,Pszichiátria,1
3101G4502,18,Pszichiátria,1
312121800,18,Pszichiátria,1
312121801,18,Pszichiátria,1
330121801,18,Pszichiátria,1
330121802,18,Pszichiátria,1
330121811,18,Pszichiátria,1
333821801,18,Pszichiátria,1
340121801,18,Pszichiátria,1
340121803,18,Pszichiátria,1
340121806,18,Pszichiátria,1
340124501,18,Pszichiátria,1
3401G0903,18,Pszichiátria,1
3401G1802,18,Pszichiátria,1
3401G1803,18,Pszichiátria,1
3401G4502,18,Pszichiátria,1
350121800,18,Pszichiátria,1
350124501,18,Pszichiátria,1
3501G1801,18,Pszichiátria,1
3501G1802,18,Pszichiátria,1
3501G4501,18,Pszichiátria,1
3501G4502,18,Pszichiátria,1
361221801,18,Pszichiátria,1
3612G1802,18,Pszichiátria,1
3612G1822,18,Pszichiátria,1
3612G4522,18,Pszichiátria,1
370324501,18,Pszichiátria,1
370421801,18,Pszichiátria,1
3801G1801,18,Pszichiátria,1
3801G1802,18,Pszichiátria,1
3801G1821,18,Pszichiátria,1
3801G1851,18,Pszichiátria,1
390121801,18,Pszichiátria,1
390121802,18,Pszichiátria,1
390121803,18,Pszichiátria,1
390121804,18,Pszichiátria,1
390121805,18,Pszichiátria,1
390121851,18,Pszichiátria,1
390124501,18,Pszichiátria,1
3901G1801,18,Pszichiátria,1
3901G4501,18,Pszichiátria,1
410121801,18,Pszichiátria,1
410121802,18,Pszichiátria,1
410124501,18,Pszichiátria,1
41012R181,18,Pszichiátria,1
4101G1801,18,Pszichiátria,1
4101G4501,18,Pszichiátria,1
420621801,18,Pszichiátria,1
420624501,18,Pszichiátria,1
4206G4501,18,Pszichiátria,1
6102G4301,18,Pszichiátria,1
799011805,18,Pszichiátria,1
799021801,18,Pszichiátria,1
799021805,18,Pszichiátria,1
7990G1805,18,Pszichiátria,1
950121800,18,Pszichiátria,1
950121801,18,Pszichiátria,1
950121804,18,Pszichiátria,1
950121805,18,Pszichiátria,1
950121807,18,Pszichiátria,1
950121808,18,Pszichiátria,1
950121809,18,Pszichiátria,1
95012180F,18,Pszichiátria,1
950121810,18,Pszichiátria,1
950121815,18,Pszichiátria,1
950121817,18,Pszichiátria,1
950121818,18,Pszichiátria,1
95012181F,18,Pszichiátria,1
950121820,18,Pszichiátria,1
950121828,18,Pszichiátria,1
9501G1804,18,Pszichiátria,1
950621801,18,Pszichiátria,1
951121800,18,Pszichiátria,1
951121801,18,Pszichiátria,1
951121851,18,Pszichiátria,1
951221806,18,Pszichiátria,1
951421801,18,Pszichiátria,1
952121801,18,Pszichiátria,1
952221800,18,Pszichiátria,1
9531G1801,18,Pszichiátria,1
955121806,18,Pszichiátria,1
010111901,19,Tüdőgyógyászat,1
010121902,19,Tüdőgyógyászat,1
010121903,19,Tüdőgyógyászat,1
010121904,19,Tüdőgyógyászat,1
010121907,19,Tüdőgyógyászat,1
010121928,19,Tüdőgyógyászat,1
010121932,19,Tüdőgyógyászat,1
010122928,19,Tüdőgyógyászat,1
0101G1904,19,Tüdőgyógyászat,1
0101G1907,19,Tüdőgyógyászat,1
0101G5181,19,Tüdőgyógyászat,1
0101G5182,19,Tüdőgyógyászat,1
010221925,19,Tüdőgyógyászat,1
010231940,19,Tüdőgyógyászat,1
010421901,19,Tüdőgyógyászat,1
0104G1901,19,Tüdőgyógyászat,1
010611901,19,Tüdőgyógyászat,1
010611902,19,Tüdőgyógyászat,1
010611912,19,Tüdőgyógyászat,1
010621901,19,Tüdőgyógyászat,1
010621902,19,Tüdőgyógyászat,1
010621911,19,Tüdőgyógyászat,1
010621913,19,Tüdőgyógyászat,1
010621914,19,Tüdőgyógyászat,1
010621951,19,Tüdőgyógyászat,1
010621952,19,Tüdőgyógyászat,1
010621953,19,Tüdőgyógyászat,1
010621960,19,Tüdőgyógyászat,1
0106G1901,19,Tüdőgyógyászat,1
0106G1902,19,Tüdőgyógyászat,1
0106G1903,19,Tüdőgyógyászat,1
010721900,19,Tüdőgyógyászat,1
010721901,19,Tüdőgyógyászat,1
0107G1901,19,Tüdőgyógyászat,1
010921980,19,Tüdőgyógyászat,1
010921981,19,Tüdőgyógyászat,1
010921990,19,Tüdőgyógyászat,1
010921991,19,Tüdőgyógyászat,1
0109G1961,19,Tüdőgyógyászat,1
0109G1962,19,Tüdőgyógyászat,1
0109G1963,19,Tüdőgyógyászat,1
0109G1964,19,Tüdőgyógyászat,1
011221901,19,Tüdőgyógyászat,1
011221902,19,Tüdőgyógyászat,1
011221903,19,Tüdőgyógyászat,1
011221951,19,Tüdőgyógyászat,1
011221956,19,Tüdőgyógyászat,1
011221957,19,Tüdőgyógyászat,1
011221971,19,Tüdőgyógyászat,1
011221976,19,Tüdőgyógyászat,1
011221977,19,Tüdőgyógyászat,1
0112G1901,19,Tüdőgyógyászat,1
0112G1902,19,Tüdőgyógyászat,1
0112G1906,19,Tüdőgyógyászat,1
0112G1907,19,Tüdőgyógyászat,1
0112G1908,19,Tüdőgyógyászat,1
0112G1909,19,Tüdőgyógyászat,1
0112G1910,19,Tüdőgyógyászat,1
0112G1951,19,Tüdőgyógyászat,1
0112G1971,19,Tüdőgyógyászat,1
0112G5181,19,Tüdőgyógyászat,1
0112G5182,19,Tüdőgyógyászat,1
011521901,19,Tüdőgyógyászat,1
011521903,19,Tüdőgyógyászat,1
011521904,19,Tüdőgyógyászat,1
011521910,19,Tüdőgyógyászat,1
011521920,19,Tüdőgyógyászat,1
011521930,19,Tüdőgyógyászat,1
011522902,19,Tüdőgyógyászat,1
0115G1901,19,Tüdőgyógyászat,1
0115G1902,19,Tüdőgyógyászat,1
0115G1903,19,Tüdőgyógyászat,1
0115G1904,19,Tüdőgyógyászat,1
0115G1905,19,Tüdőgyógyászat,1
011621900,19,Tüdőgyógyászat,1
011621901,19,Tüdőgyógyászat,1
011621902,19,Tüdőgyógyászat,1
011621903,19,Tüdőgyógyászat,1
011621904,19,Tüdőgyógyászat,1
0116G1900,19,Tüdőgyógyászat,1
0116G1901,19,Tüdőgyógyászat,1
0116G1902,19,Tüdőgyógyászat,1
0116G1903,19,Tüdőgyógyászat,1
0116G1904,19,Tüdőgyógyászat,1
011721901,19,Tüdőgyógyászat,1
011811934,19,Tüdőgyógyászat,1
011821901,19,Tüdőgyógyászat,1
011821904,19,Tüdőgyógyászat,1
011821905,19,Tüdőgyógyászat,1
011821906,19,Tüdőgyógyászat,1
011821907,19,Tüdőgyógyászat,1
011821921,19,Tüdőgyógyászat,1
011821946,19,Tüdőgyógyászat,1
011821958,19,Tüdőgyógyászat,1
011821970,19,Tüdőgyógyászat,1
011831986,19,Tüdőgyógyászat,1
011831987,19,Tüdőgyógyászat,1
0118G1904,19,Tüdőgyógyászat,1
0118G1905,19,Tüdőgyógyászat,1
0118G5184,19,Tüdőgyógyászat,1
011921901,19,Tüdőgyógyászat,1
011921902,19,Tüdőgyógyászat,1
0119G1901,19,Tüdőgyógyászat,1
0119G1902,19,Tüdőgyógyászat,1
0119G1903,19,Tüdőgyógyászat,1
0119G1904,19,Tüdőgyógyászat,1
012121901,19,Tüdőgyógyászat,1
012121902,19,Tüdőgyógyászat,1
012121903,19,Tüdőgyógyászat,1
0121G1901,19,Tüdőgyógyászat,1
0121G1902,19,Tüdőgyógyászat,1
012221911,19,Tüdőgyógyászat,1
0122G1924,19,Tüdőgyógyászat,1
012321911,19,Tüdőgyógyászat,1
012321920,19,Tüdőgyógyászat,1
012421901,19,Tüdőgyógyászat,1
012521901,19,Tüdőgyógyászat,1
012721901,19,Tüdőgyógyászat,1
012821910,19,Tüdőgyógyászat,1
012821930,19,Tüdőgyógyászat,1
0128G1901,19,Tüdőgyógyászat,1
014011901,19,Tüdőgyógyászat,1
014011921,19,Tüdőgyógyászat,1
014021901,19,Tüdőgyógyászat,1
01402190P,19,Tüdőgyógyászat,1
014021913,19,Tüdőgyógyászat,1
014021929,19,Tüdőgyógyászat,1
014021940,19,Tüdőgyógyászat,1
014021991,19,Tüdőgyógyászat,1
0140219AP,19,Tüdőgyógyászat,1
0140219BP,19,Tüdőgyógyászat,1
01402290P,19,Tüdőgyógyászat,1
014022929,19,Tüdőgyógyászat,1
014025629,19,Tüdőgyógyászat,1
01402563P,19,Tüdőgyógyászat,1
0140256EP,19,Tüdőgyógyászat,1
0140G1901,19,Tüdőgyógyászat,1
0140G190P,19,Tüdőgyógyászat,1
015221901,19,Tüdőgyógyászat,1
015421901,19,Tüdőgyógyászat,1
015611901,19,Tüdőgyógyászat,1
015611902,19,Tüdőgyógyászat,1
015611903,19,Tüdőgyógyászat,1
015611904,19,Tüdőgyógyászat,1
015611906,19,Tüdőgyógyászat,1
015611908,19,Tüdőgyógyászat,1
015611911,19,Tüdőgyógyászat,1
015611912,19,Tüdőgyógyászat,1
015611913,19,Tüdőgyógyászat,1
015611914,19,Tüdőgyógyászat,1
015611919,19,Tüdőgyógyászat,1
015621910,19,Tüdőgyógyászat,1
015621920,19,Tüdőgyógyászat,1
015621950,19,Tüdőgyógyászat,1
015621991,19,Tüdőgyógyászat,1
015622901,19,Tüdőgyógyászat,1
015622991,19,Tüdőgyógyászat,1
015625161,19,Tüdőgyógyászat,1
015625631,19,Tüdőgyógyászat,1
015625650,19,Tüdőgyógyászat,1
015625660,19,Tüdőgyógyászat,1
015625684,19,Tüdőgyógyászat,1
0156D5660,19,Tüdőgyógyászat,1
0156G1901,19,Tüdőgyógyászat,1
015925205,19,Tüdőgyógyászat,1
015926905,19,Tüdőgyógyászat,1
0161G4504,19,Tüdőgyógyászat,1
016221901,19,Tüdőgyógyászat,1
0162A0026,19,Tüdőgyógyászat,1
018221901,19,Tüdőgyógyászat,1
019021901,19,Tüdőgyógyászat,1
019121901,19,Tüdőgyógyászat,1
019121903,19,Tüdőgyógyászat,1
019121911,19,Tüdőgyógyászat,1
019511911,19,Tüdőgyógyászat,1
019521901,19,Tüdőgyógyászat,1
019521921,19,Tüdőgyógyászat,1
019521961,19,Tüdőgyógyászat,1
0195G1901,19,Tüdőgyógyászat,1
01A621901,19,Tüdőgyógyászat,1
01A621902,19,Tüdőgyógyászat,1
01A6G1902,19,Tüdőgyógyászat,1
01A721901,19,Tüdőgyógyászat,1
01A721902,19,Tüdőgyógyászat,1
01A721903,19,Tüdőgyógyászat,1
01A721904,19,Tüdőgyógyászat,1
01A7G1902,19,Tüdőgyógyászat,1
01D321901,19,Tüdőgyógyászat,1
01E321901,19,Tüdőgyógyászat,1
01E321902,19,Tüdőgyógyászat,1
01E3G1901,19,Tüdőgyógyászat,1
01E3G1902,19,Tüdőgyógyászat,1
01E3G1903,19,Tüdőgyógyászat,1
01E3G1904,19,Tüdőgyógyászat,1
01H221901,19,Tüdőgyógyászat,1
01H221902,19,Tüdőgyógyászat,1
01H2G1901,19,Tüdőgyógyászat,1
01H2G1902,19,Tüdőgyógyászat,1
01H2G1903,19,Tüdőgyógyászat,1
01H2G1904,19,Tüdőgyógyászat,1
01H721901,19,Tüdőgyógyászat,1
01H72190P,19,Tüdőgyógyászat,1
01H7219AP,19,Tüdőgyógyászat,1
01H7219BP,19,Tüdőgyógyászat,1
01H72290P,19,Tüdőgyógyászat,1
01H72563P,19,Tüdőgyógyászat,1
01H7G190P,19,Tüdőgyógyászat,1
020111901,19,Tüdőgyógyászat,1
020111902,19,Tüdőgyógyászat,1
020111903,19,Tüdőgyógyászat,1
020111905,19,Tüdőgyógyászat,1
020111911,19,Tüdőgyógyászat,1
020111912,19,Tüdőgyógyászat,1
020111913,19,Tüdőgyógyászat,1
020121902,19,Tüdőgyógyászat,1
020121913,19,Tüdőgyógyászat,1
020121921,19,Tüdőgyógyászat,1
020121922,19,Tüdőgyógyászat,1
020121923,19,Tüdőgyógyászat,1
020121943,19,Tüdőgyógyászat,1
020121944,19,Tüdőgyógyászat,1
020121968,19,Tüdőgyógyászat,1
020121976,19,Tüdőgyógyászat,1
020121977,19,Tüdőgyógyászat,1
020121978,19,Tüdőgyógyászat,1
020121979,19,Tüdőgyógyászat,1
020121990,19,Tüdőgyógyászat,1
020125662,19,Tüdőgyógyászat,1
020126011,19,Tüdőgyógyászat,1
0201G1905,19,Tüdőgyógyászat,1
0201G1906,19,Tüdőgyógyászat,1
0201G1907,19,Tüdőgyógyászat,1
020421901,19,Tüdőgyógyászat,1
0204G1901,19,Tüdőgyógyászat,1
020521901,19,Tüdőgyógyászat,1
020521903,19,Tüdőgyógyászat,1
020521904,19,Tüdőgyógyászat,1
0205G1901,19,Tüdőgyógyászat,1
0205G1902,19,Tüdőgyógyászat,1
0205G1903,19,Tüdőgyógyászat,1
020621901,19,Tüdőgyógyászat,1
020621903,19,Tüdőgyógyászat,1
020701901,19,Tüdőgyógyászat,1
020721901,19,Tüdőgyógyászat,1
0207G1901,19,Tüdőgyógyászat,1
0207G1902,19,Tüdőgyógyászat,1
0207G1903,19,Tüdőgyógyászat,1
021121901,19,Tüdőgyógyászat,1
022121901,19,Tüdőgyógyászat,1
022121902,19,Tüdőgyógyászat,1
022121903,19,Tüdőgyógyászat,1
022121904,19,Tüdőgyógyászat,1
022121905,19,Tüdőgyógyászat,1
022121906,19,Tüdőgyógyászat,1
022121907,19,Tüdőgyógyászat,1
022121908,19,Tüdőgyógyászat,1
0221G1901,19,Tüdőgyógyászat,1
0221G1902,19,Tüdőgyógyászat,1
0221G1903,19,Tüdőgyógyászat,1
0221G1904,19,Tüdőgyógyászat,1
0221G1905,19,Tüdőgyógyászat,1
0221G1906,19,Tüdőgyógyászat,1
0221G1907,19,Tüdőgyógyászat,1
0221G1908,19,Tüdőgyógyászat,1
0221G1909,19,Tüdőgyógyászat,1
022421900,19,Tüdőgyógyászat,1
023121901,19,Tüdőgyógyászat,1
0231G1901,19,Tüdőgyógyászat,1
023221901,19,Tüdőgyógyászat,1
0232G1901,19,Tüdőgyógyászat,1
024221902,19,Tüdőgyógyászat,1
024221903,19,Tüdőgyógyászat,1
024221904,19,Tüdőgyógyászat,1
024221905,19,Tüdőgyógyászat,1
024221943,19,Tüdőgyógyászat,1
024221944,19,Tüdőgyógyászat,1
024221945,19,Tüdőgyógyászat,1
024221968,19,Tüdőgyógyászat,1
024221990,19,Tüdőgyógyászat,1
024225631,19,Tüdőgyógyászat,1
024225655,19,Tüdőgyógyászat,1
0242G1905,19,Tüdőgyógyászat,1
0242G1906,19,Tüdőgyógyászat,1
0242G1907,19,Tüdőgyógyászat,1
0242G1908,19,Tüdőgyógyászat,1
024321902,19,Tüdőgyógyászat,1
024321903,19,Tüdőgyógyászat,1
024321904,19,Tüdőgyógyászat,1
024321905,19,Tüdőgyógyászat,1
024321943,19,Tüdőgyógyászat,1
024321944,19,Tüdőgyógyászat,1
024321945,19,Tüdőgyógyászat,1
024321968,19,Tüdőgyógyászat,1
024325631,19,Tüdőgyógyászat,1
0243G1905,19,Tüdőgyógyászat,1
0243G1906,19,Tüdőgyógyászat,1
0243G1907,19,Tüdőgyógyászat,1
0243G1908,19,Tüdőgyógyászat,1
029021990,19,Tüdőgyógyászat,1
0290G1907,19,Tüdőgyógyászat,1
029121901,19,Tüdőgyógyászat,1
030111900,19,Tüdőgyógyászat,1
030121900,19,Tüdőgyógyászat,1
030121901,19,Tüdőgyógyászat,1
030121902,19,Tüdőgyógyászat,1
030121903,19,Tüdőgyógyászat,1
030121904,19,Tüdőgyógyászat,1
030121905,19,Tüdőgyógyászat,1
030121906,19,Tüdőgyógyászat,1
030121907,19,Tüdőgyógyászat,1
030121909,19,Tüdőgyógyászat,1
030121911,19,Tüdőgyógyászat,1
0301G1901,19,Tüdőgyógyászat,1
0301G1902,19,Tüdőgyógyászat,1
0301G1903,19,Tüdőgyógyászat,1
0301G1904,19,Tüdőgyógyászat,1
0301G1905,19,Tüdőgyógyászat,1
030221900,19,Tüdőgyógyászat,1
030221901,19,Tüdőgyógyászat,1
030221921,19,Tüdőgyógyászat,1
0302G1900,19,Tüdőgyógyászat,1
0302G1901,19,Tüdőgyógyászat,1
0302G1902,19,Tüdőgyógyászat,1
0302G1903,19,Tüdőgyógyászat,1
030311901,19,Tüdőgyógyászat,1
030321901,19,Tüdőgyógyászat,1
0303G1901,19,Tüdőgyógyászat,1
0303G1964,19,Tüdőgyógyászat,1
030421901,19,Tüdőgyógyászat,1
030421902,19,Tüdőgyógyászat,1
030421903,19,Tüdőgyógyászat,1
0304G1901,19,Tüdőgyógyászat,1
0304G1902,19,Tüdőgyógyászat,1
0304G1903,19,Tüdőgyógyászat,1
030521901,19,Tüdőgyógyászat,1
030521911,19,Tüdőgyógyászat,1
0305G1901,19,Tüdőgyógyászat,1
0305G1905,19,Tüdőgyógyászat,1
030621901,19,Tüdőgyógyászat,1
030621902,19,Tüdőgyógyászat,1
030621903,19,Tüdőgyógyászat,1
0306G1901,19,Tüdőgyógyászat,1
0306G1902,19,Tüdőgyógyászat,1
0306G1903,19,Tüdőgyógyászat,1
031321901,19,Tüdőgyógyászat,1
032021901,19,Tüdőgyógyászat,1
032021951,19,Tüdőgyógyászat,1
0320G1901,19,Tüdőgyógyászat,1
032321901,19,Tüdőgyógyászat,1
0323G1901,19,Tüdőgyógyászat,1
0323G1904,19,Tüdőgyógyászat,1
032421901,19,Tüdőgyógyászat,1
0324G1901,19,Tüdőgyógyászat,1
033121903,19,Tüdőgyógyászat,1
038821900,19,Tüdőgyógyászat,1
038821901,19,Tüdőgyógyászat,1
038821951,19,Tüdőgyógyászat,1
0388G1900,19,Tüdőgyógyászat,1
0388G1901,19,Tüdőgyógyászat,1
0388G1953,19,Tüdőgyógyászat,1
040121901,19,Tüdőgyógyászat,1
040121905,19,Tüdőgyógyászat,1
040121906,19,Tüdőgyógyászat,1
040121907,19,Tüdőgyógyászat,1
040121908,19,Tüdőgyógyászat,1
040121909,19,Tüdőgyógyászat,1
040121910,19,Tüdőgyógyászat,1
040122902,19,Tüdőgyógyászat,1
0401G1902,19,Tüdőgyógyászat,1
0401G1903,19,Tüdőgyógyászat,1
0401G1904,19,Tüdőgyógyászat,1
0401G1905,19,Tüdőgyógyászat,1
0401G1906,19,Tüdőgyógyászat,1
0401G1909,19,Tüdőgyógyászat,1
0401G1919,19,Tüdőgyógyászat,1
0401G1929,19,Tüdőgyógyászat,1
040221901,19,Tüdőgyógyászat,1
040221902,19,Tüdőgyógyászat,1
040221903,19,Tüdőgyógyászat,1
0402G1901,19,Tüdőgyógyászat,1
0402G1902,19,Tüdőgyógyászat,1
0402G1903,19,Tüdőgyógyászat,1
0402G1904,19,Tüdőgyógyászat,1
0402G1905,19,Tüdőgyógyászat,1
040321901,19,Tüdőgyógyászat,1
040321902,19,Tüdőgyógyászat,1
0403G1901,19,Tüdőgyógyászat,1
040511901,19,Tüdőgyógyászat,1
040511902,19,Tüdőgyógyászat,1
040511903,19,Tüdőgyógyászat,1
040511904,19,Tüdőgyógyászat,1
040511905,19,Tüdőgyógyászat,1
040511991,19,Tüdőgyógyászat,1
040511992,19,Tüdőgyógyászat,1
040511993,19,Tüdőgyógyászat,1
040511994,19,Tüdőgyógyászat,1
040511995,19,Tüdőgyógyászat,1
040521901,19,Tüdőgyógyászat,1
040521902,19,Tüdőgyógyászat,1
040521903,19,Tüdőgyógyászat,1
040521904,19,Tüdőgyógyászat,1
040521905,19,Tüdőgyógyászat,1
040521906,19,Tüdőgyógyászat,1
040521907,19,Tüdőgyógyászat,1
040521908,19,Tüdőgyógyászat,1
040521909,19,Tüdőgyógyászat,1
040522900,19,Tüdőgyógyászat,1
040525680,19,Tüdőgyógyászat,1
0405G1902,19,Tüdőgyógyászat,1
0405G1903,19,Tüdőgyógyászat,1
0405G1904,19,Tüdőgyógyászat,1
040619010,19,Tüdőgyógyászat,1
040621901,19,Tüdőgyógyászat,1
0406G1901,19,Tüdőgyógyászat,1
042021901,19,Tüdőgyógyászat,1
0420G1901,19,Tüdőgyógyászat,1
0420G1902,19,Tüdőgyógyászat,1
0420G1903,19,Tüdőgyógyászat,1
042121901,19,Tüdőgyógyászat,1
042121902,19,Tüdőgyógyászat,1
0421G1901,19,Tüdőgyógyászat,1
042221901,19,Tüdőgyógyászat,1
042221903,19,Tüdőgyógyászat,1
0422G1901,19,Tüdőgyógyászat,1
042321901,19,Tüdőgyógyászat,1
0423G1901,19,Tüdőgyógyászat,1
042621901,19,Tüdőgyógyászat,1
0426G1901,19,Tüdőgyógyászat,1
042821901,19,Tüdőgyógyászat,1
0428G1901,19,Tüdőgyógyászat,1
043221901,19,Tüdőgyógyászat,1
0432G1901,19,Tüdőgyógyászat,1
045121901,19,Tüdőgyógyászat,1
0451G0801,19,Tüdőgyógyászat,1
0451G1901,19,Tüdőgyógyászat,1
046421900,19,Tüdőgyógyászat,1
0464G1901,19,Tüdőgyógyászat,1
046821911,19,Tüdőgyógyászat,1
046821912,19,Tüdőgyógyászat,1
046821913,19,Tüdőgyógyászat,1
046821914,19,Tüdőgyógyászat,1
046821921,19,Tüdőgyógyászat,1
046821922,19,Tüdőgyógyászat,1
046821923,19,Tüdőgyógyászat,1
046821991,19,Tüdőgyógyászat,1
0468G1911,19,Tüdőgyógyászat,1
0468G1912,19,Tüdőgyógyászat,1
0468G1913,19,Tüdőgyógyászat,1
0468G1914,19,Tüdőgyógyászat,1
0468G1921,19,Tüdőgyógyászat,1
0468G1922,19,Tüdőgyógyászat,1
0468G1923,19,Tüdőgyógyászat,1
0468G1924,19,Tüdőgyógyászat,1
0468G1925,19,Tüdőgyógyászat,1
0468G1991,19,Tüdőgyógyászat,1
0468G1992,19,Tüdőgyógyászat,1
0468G1993,19,Tüdőgyógyászat,1
0468PLE11,19,Tüdőgyógyászat,1
050181901,19,Tüdőgyógyászat,1
0501G1901,19,Tüdőgyógyászat,1
050221901,19,Tüdőgyógyászat,1
050221902,19,Tüdőgyógyászat,1
050221905,19,Tüdőgyógyászat,1
050221906,19,Tüdőgyógyászat,1
050221907,19,Tüdőgyógyászat,1
050221908,19,Tüdőgyógyászat,1
0502G1901,19,Tüdőgyógyászat,1
0502G1910,19,Tüdőgyógyászat,1
0502G1911,19,Tüdőgyógyászat,1
0502G1912,19,Tüdőgyógyászat,1
0502G1913,19,Tüdőgyógyászat,1
0502G1914,19,Tüdőgyógyászat,1
0502P1907,19,Tüdőgyógyászat,1
050421901,19,Tüdőgyógyászat,1
050421902,19,Tüdőgyógyászat,1
050421903,19,Tüdőgyógyászat,1
0504G1901,19,Tüdőgyógyászat,1
050521901,19,Tüdőgyógyászat,1
050521903,19,Tüdőgyógyászat,1
0505G1901,19,Tüdőgyógyászat,1
050621901,19,Tüdőgyógyászat,1
050621902,19,Tüdőgyógyászat,1
050631903,19,Tüdőgyógyászat,1
0506G1901,19,Tüdőgyógyászat,1
0506G1902,19,Tüdőgyógyászat,1
050721901,19,Tüdőgyógyászat,1
0507G1901,19,Tüdőgyógyászat,1
050811901,19,Tüdőgyógyászat,1
050811911,19,Tüdőgyógyászat,1
050821901,19,Tüdőgyógyászat,1
050825681,19,Tüdőgyógyászat,1
0508G1901,19,Tüdőgyógyászat,1
0508G1902,19,Tüdőgyógyászat,1
0508G1903,19,Tüdőgyógyászat,1
0508P1903,19,Tüdőgyógyászat,1
050921901,19,Tüdőgyógyászat,1
050921902,19,Tüdőgyógyászat,1
050921903,19,Tüdőgyógyászat,1
